sample interval	and GSR
          19247	 11.264
          19248	 11.264
          19249	 11.264
          19250	 11.264
          19251	 11.261
          19252	 11.261
          19253	 11.261
          19254	 11.261
          19255	 11.261
          19256	 11.261
          19257	 11.261
          19258	 11.261
          19259	 11.261
          19260	 11.261
          19261	 11.261
          19262	 11.261
          19263	 11.261
          19264	 11.261
          19265	 11.261
          19266	 11.261
          19267	 11.261
          19268	 11.261
          19269	 11.261
          19270	 11.261
          19271	 11.261
          19272	 11.261
          19273	 11.261
          19274	 11.259
          19275	 11.259
          19276	 11.259
          19277	 11.259
          19278	 11.259
          19279	 11.259
          19280	 11.259
          19281	 11.259
          19282	 11.259
          19283	 11.259
          19284	 11.259
          19285	 11.259
          19286	 11.256
          19287	 11.256
          19288	 11.256
          19289	 11.256
          19290	 11.256
          19291	 11.256
          19292	 11.256
          19293	 11.256
          19294	 11.256
          19295	 11.256
          19296	 11.256
          19297	 11.254
          19298	 11.254
          19299	 11.254
          19300	 11.254
          19301	 11.254
          19302	 11.254
          19303	 11.254
          19304	 11.254
          19305	 11.254
          19306	 11.254
          19307	 11.254
          19308	 11.254
          19309	 11.251
          19310	 11.251
          19311	 11.251
          19312	 11.251
          19313	 11.251
          19314	 11.251
          19315	 11.251
          19316	 11.251
          19317	 11.251
          19318	 11.251
          19319	 11.251
          19320	 11.246
          19321	 11.246
          19322	 11.246
          19323	 11.246
          19324	 11.246
          19325	 11.246
          19326	 11.246
          19327	 11.246
          19328	 11.246
          19329	 11.246
          19330	 11.246
          19331	 11.246
          19332	 11.244
          19333	 11.244
          19334	 11.244
          19335	 11.244
          19336	 11.244
          19337	 11.244
          19338	 11.244
          19339	 11.244
          19340	 11.244
          19341	 11.244
          19342	 11.244
          19343	 11.244
          19344	 11.244
          19345	 11.244
          19346	 11.244
          19347	 11.244
          19348	 11.244
          19349	 11.244
          19350	 11.244
          19351	 11.244
          19352	 11.244
          19353	 11.244
          19354	 11.244
          19355	 11.244
          19356	 11.244
          19357	 11.244
          19358	 11.244
          19359	 11.244
          19360	 11.244
          19361	 11.244
          19362	 11.244
          19363	 11.244
          19364	 11.244
          19365	 11.244
          19366	 11.241
          19367	 11.241
          19368	 11.241
          19369	 11.241
          19370	 11.241
          19371	 11.241
          19372	 11.241
          19373	 11.241
          19374	 11.241
          19375	 11.241
          19376	 11.241
          19377	 11.241
          19378	 11.239
          19379	 11.239
          19380	 11.239
          19381	 11.239
          19382	 11.239
          19383	 11.239
          19384	 11.239
          19385	 11.239
          19386	 11.239
          19387	 11.239
          19388	 11.239
          19389	 11.236
          19390	 11.236
          19391	 11.236
          19392	 11.236
          19393	 11.236
          19394	 11.236
          19395	 11.236
          19396	 11.236
          19397	 11.236
          19398	 11.236
          19399	 11.236
          19400	 11.236
          19401	 11.236
          19402	 11.236
          19403	 11.236
          19404	 11.236
          19405	 11.236
          19406	 11.236
          19407	 11.236
          19408	 11.236
          19409	 11.236
          19410	 11.236
          19411	 11.236
          19412	 11.234
          19413	 11.234
          19414	 11.234
          19415	 11.234
          19416	 11.234
          19417	 11.234
          19418	 11.234
          19419	 11.234
          19420	 11.234
          19421	 11.234
          19422	 11.234
          19423	 11.234
          19424	 11.231
          19425	 11.231
          19426	 11.231
          19427	 11.231
          19428	 11.231
          19429	 11.231
          19430	 11.231
          19431	 11.231
          19432	 11.231
          19433	 11.231
          19434	 11.231
          19435	 11.229
          19436	 11.229
          19437	 11.229
          19438	 11.229
          19439	 11.229
          19440	 11.229
          19441	 11.229
          19442	 11.229
          19443	 11.229
          19444	 11.229
          19445	 11.229
          19446	 11.229
          19447	 11.226
          19448	 11.226
          19449	 11.226
          19450	 11.226
          19451	 11.226
          19452	 11.226
          19453	 11.226
          19454	 11.226
          19455	 11.226
          19456	 11.226
          19457	 11.226
          19458	 11.224
          19459	 11.224
          19460	 11.224
          19461	 11.224
          19462	 11.224
          19463	 11.224
          19464	 11.224
          19465	 11.224
          19466	 11.224
          19467	 11.224
          19468	 11.224
          19469	 11.224
          19470	 11.221
          19471	 11.221
          19472	 11.221
          19473	 11.221
          19474	 11.221
          19475	 11.221
          19476	 11.221
          19477	 11.221
          19478	 11.221
          19479	 11.221
          19480	 11.221
          19481	 11.219
          19482	 11.219
          19483	 11.219
          19484	 11.219
          19485	 11.219
          19486	 11.219
          19487	 11.219
          19488	 11.219
          19489	 11.219
          19490	 11.219
          19491	 11.219
          19492	 11.219
          19493	 11.216
          19494	 11.216
          19495	 11.216
          19496	 11.216
          19497	 11.216
          19498	 11.216
          19499	 11.216
          19500	 11.216
          19501	 11.216
          19502	 11.216
          19503	 11.216
          19504	 11.214
          19505	 11.214
          19506	 11.214
          19507	 11.214
          19508	 11.214
          19509	 11.214
          19510	 11.214
          19511	 11.214
          19512	 11.214
          19513	 11.214
          19514	 11.214
          19515	 11.214
          19516	 11.212
          19517	 11.212
          19518	 11.212
          19519	 11.212
          19520	 11.212
          19521	 11.212
          19522	 11.212
          19523	 11.212
          19524	 11.212
          19525	 11.212
          19526	 11.212
          19527	 11.209
          19528	 11.209
          19529	 11.209
          19530	 11.209
          19531	 11.209
          19532	 11.209
          19533	 11.209
          19534	 11.209
          19535	 11.209
          19536	 11.209
          19537	 11.209
          19538	 11.209
          19539	 11.207
          19540	 11.207
          19541	 11.207
          19542	 11.207
          19543	 11.207
          19544	 11.207
          19545	 11.207
          19546	 11.207
          19547	 11.207
          19548	 11.207
          19549	 11.207
          19550	 11.207
          19551	 11.207
          19552	 11.207
          19553	 11.207
          19554	 11.207
          19555	 11.207
          19556	 11.207
          19557	 11.207
          19558	 11.207
          19559	 11.207
          19560	 11.207
          19561	 11.207
          19562	 11.202
          19563	 11.202
          19564	 11.202
          19565	 11.202
          19566	 11.202
          19567	 11.202
